matlab_id,age,block_type,points_earned,choices,block_type_num,rewards,keys
33,22.89166667,Risk Bad,-70,4,2,-0.2692307692307692,1
33,22.89166667,Risk Bad,110,3,2,0.4230769230769231,1
33,22.89166667,Risk Bad,-70,3,2,-0.2692307692307692,1
33,22.89166667,Risk Bad,-50,3,2,-0.19230769230769232,2
33,22.89166667,Risk Bad,120,4,2,0.46153846153846156,2
33,22.89166667,Risk Bad,110,4,2,0.4230769230769231,4
33,22.89166667,Risk Bad,100,4,2,0.38461538461538464,2
33,22.89166667,Risk Bad,190,1,2,0.7307692307692307,3
33,22.89166667,Risk Bad,-70,3,2,-0.2692307692307692,2
33,22.89166667,Risk Bad,-70,4,2,-0.2692307692307692,1
33,22.89166667,Risk Bad,-240,1,2,-0.9230769230769231,4
33,22.89166667,Risk Bad,100,3,2,0.38461538461538464,2
33,22.89166667,Risk Bad,-50,4,2,-0.19230769230769232,2
33,22.89166667,Risk Bad,-50,3,2,-0.19230769230769232,3
33,22.89166667,Risk Bad,-50,3,2,-0.19230769230769232,4
33,22.89166667,Risk Bad,-50,3,2,-0.19230769230769232,2
33,22.89166667,Risk Bad,190,1,2,0.7307692307692307,4
33,22.89166667,Risk Bad,120,3,2,0.46153846153846156,4
33,22.89166667,Risk Bad,-50,4,2,-0.19230769230769232,4
33,22.89166667,Risk Bad,100,3,2,0.38461538461538464,1
33,22.89166667,Risk Bad,-50,3,2,-0.19230769230769232,1
33,22.89166667,Risk Bad,-70,3,2,-0.2692307692307692,3
33,22.89166667,Risk Bad,-60,3,2,-0.23076923076923078,4
33,22.89166667,Risk Bad,100,4,2,0.38461538461538464,1
33,22.89166667,Risk Bad,110,4,2,0.4230769230769231,3
33,22.89166667,Risk Bad,-50,4,2,-0.19230769230769232,4
33,22.89166667,Risk Bad,100,4,2,0.38461538461538464,2
33,22.89166667,Risk Bad,110,4,2,0.4230769230769231,3
34,16.52222222,Risk Bad,100,4,2,0.38461538461538464,1
34,16.52222222,Risk Bad,110,4,2,0.4230769230769231,2
34,16.52222222,Risk Bad,-240,1,2,-0.9230769230769231,3
34,16.52222222,Risk Bad,110,4,2,0.4230769230769231,4
34,16.52222222,Risk Bad,-60,4,2,-0.23076923076923078,1
34,16.52222222,Risk Bad,200,1,2,0.7692307692307693,3
34,16.52222222,Risk Bad,-230,1,2,-0.8846153846153846,2
34,16.52222222,Risk Bad,120,4,2,0.46153846153846156,1
34,16.52222222,Risk Bad,-70,4,2,-0.2692307692307692,3
34,16.52222222,Risk Bad,-250,2,2,-0.9615384615384616,4
34,16.52222222,Risk Bad,-60,3,2,-0.23076923076923078,1
34,16.52222222,Risk Bad,-240,1,2,-0.9230769230769231,2
34,16.52222222,Risk Bad,-50,4,2,-0.19230769230769232,4
34,16.52222222,Risk Bad,180,2,2,0.6923076923076923,1
34,16.52222222,Risk Bad,190,2,2,0.7307692307692307,3
34,16.52222222,Risk Bad,-230,2,2,-0.8846153846153846,4
34,16.52222222,Risk Bad,190,1,2,0.7307692307692307,4
34,16.52222222,Risk Bad,-250,1,2,-0.9615384615384616,1
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,3
34,16.52222222,Risk Bad,-70,3,2,-0.2692307692307692,4
34,16.52222222,Risk Bad,180,2,2,0.6923076923076923,1
34,16.52222222,Risk Bad,-240,2,2,-0.9230769230769231,1
34,16.52222222,Risk Bad,120,3,2,0.46153846153846156,2
34,16.52222222,Risk Bad,-60,3,2,-0.23076923076923078,4
34,16.52222222,Risk Bad,-240,1,2,-0.9230769230769231,4
34,16.52222222,Risk Bad,-70,3,2,-0.2692307692307692,4
34,16.52222222,Risk Bad,100,4,2,0.38461538461538464,1
34,16.52222222,Risk Bad,100,4,2,0.38461538461538464,4
34,16.52222222,Risk Bad,-60,4,2,-0.23076923076923078,3
34,16.52222222,Risk Bad,200,2,2,0.7692307692307693,2
34,16.52222222,Risk Bad,-250,2,2,-0.9615384615384616,2
34,16.52222222,Risk Bad,200,1,2,0.7692307692307693,4
34,16.52222222,Risk Bad,190,1,2,0.7307692307692307,3
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,1
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,2
34,16.52222222,Risk Bad,-70,4,2,-0.2692307692307692,3
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,2
34,16.52222222,Risk Bad,110,3,2,0.4230769230769231,4
34,16.52222222,Risk Bad,180,1,2,0.6923076923076923,4
34,16.52222222,Risk Bad,-240,1,2,-0.9230769230769231,1
34,16.52222222,Risk Bad,-240,2,2,-0.9230769230769231,3
34,16.52222222,Risk Bad,120,3,2,0.46153846153846156,4
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,3
34,16.52222222,Risk Bad,-70,4,2,-0.2692307692307692,1
34,16.52222222,Risk Bad,190,1,2,0.7307692307692307,2
34,16.52222222,Risk Bad,-250,1,2,-0.9615384615384616,2
34,16.52222222,Risk Bad,-240,2,2,-0.9230769230769231,3
34,16.52222222,Risk Bad,-70,4,2,-0.2692307692307692,4
34,16.52222222,Risk Bad,190,1,2,0.7307692307692307,1
34,16.52222222,Risk Bad,190,1,2,0.7307692307692307,1
34,16.52222222,Risk Bad,-230,1,2,-0.8846153846153846,4
34,16.52222222,Risk Bad,200,2,2,0.7692307692307693,2
34,16.52222222,Risk Bad,190,2,2,0.7307692307692307,3
34,16.52222222,Risk Bad,110,4,2,0.4230769230769231,3
34,16.52222222,Risk Bad,110,4,2,0.4230769230769231,3
34,16.52222222,Risk Bad,-70,4,2,-0.2692307692307692,4
34,16.52222222,Risk Bad,-70,3,2,-0.2692307692307692,2
34,16.52222222,Risk Bad,200,2,2,0.7692307692307693,2
34,16.52222222,Risk Bad,-230,2,2,-0.8846153846153846,2
34,16.52222222,Risk Bad,180,1,2,0.6923076923076923,3
34,16.52222222,Risk Bad,200,1,2,0.7692307692307693,1
34,16.52222222,Risk Bad,-60,3,2,-0.23076923076923078,4
34,16.52222222,Risk Bad,-230,2,2,-0.8846153846153846,3
34,16.52222222,Risk Bad,110,3,2,0.4230769230769231,2
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,3
34,16.52222222,Risk Bad,110,4,2,0.4230769230769231,4
34,16.52222222,Risk Bad,-70,4,2,-0.2692307692307692,1
34,16.52222222,Risk Bad,-50,3,2,-0.19230769230769232,4
34,16.52222222,Risk Bad,-240,2,2,-0.9230769230769231,4
34,16.52222222,Risk Bad,180,1,2,0.6923076923076923,3
34,16.52222222,Risk Bad,200,1,2,0.7692307692307693,3
34,16.52222222,Risk Bad,100,4,2,0.38461538461538464,2
34,16.52222222,Risk Bad,-60,4,2,-0.23076923076923078,4
34,16.52222222,Risk Bad,-240,2,2,-0.9230769230769231,4
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,4
34,16.52222222,Risk Bad,120,3,2,0.46153846153846156,3
34,16.52222222,Risk Bad,180,2,2,0.6923076923076923,1
34,16.52222222,Risk Bad,200,2,2,0.7692307692307693,3
34,16.52222222,Risk Bad,-70,4,2,-0.2692307692307692,3
34,16.52222222,Risk Bad,-230,1,2,-0.8846153846153846,2
34,16.52222222,Risk Bad,120,3,2,0.46153846153846156,4
34,16.52222222,Risk Bad,-60,3,2,-0.23076923076923078,2
34,16.52222222,Risk Bad,190,1,2,0.7307692307692307,1
34,16.52222222,Risk Bad,-240,1,2,-0.9230769230769231,4
34,16.52222222,Risk Bad,120,3,2,0.46153846153846156,4
34,16.52222222,Risk Bad,-70,3,2,-0.2692307692307692,1
34,16.52222222,Risk Bad,120,3,2,0.46153846153846156,2
34,16.52222222,Risk Bad,100,3,2,0.38461538461538464,4
34,16.52222222,Risk Bad,100,4,2,0.38461538461538464,4
34,16.52222222,Risk Bad,-60,4,2,-0.23076923076923078,1
34,16.52222222,Risk Bad,-250,1,2,-0.9615384615384616,4
34,16.52222222,Risk Bad,-50,3,2,-0.19230769230769232,2
34,16.52222222,Risk Bad,-250,2,2,-0.9615384615384616,2
34,16.52222222,Risk Bad,120,4,2,0.46153846153846156,1
34,16.52222222,Risk Bad,100,4,2,0.38461538461538464,3
34,16.52222222,Risk Bad,110,4,2,0.4230769230769231,4
34,16.52222222,Risk Bad,-60,4,2,-0.23076923076923078,4
34,16.52222222,Risk Bad,-70,3,2,-0.2692307692307692,2
34,16.52222222,Risk Bad,200,2,2,0.7692307692307693,4
34,16.52222222,Risk Bad,180,2,2,0.6923076923076923,4
34,16.52222222,Risk Good,-210,1,1,-0.8076923076923077,1
34,16.52222222,Risk Good,-100,4,1,-0.38461538461538464,2
34,16.52222222,Risk Good,-190,2,1,-0.7307692307692307,2
34,16.52222222,Risk Good,-100,3,1,-0.38461538461538464,4
34,16.52222222,Risk Good,-110,4,1,-0.4230769230769231,1
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,2
34,16.52222222,Risk Good,-210,1,1,-0.8076923076923077,3
34,16.52222222,Risk Good,60,3,1,0.23076923076923078,2
34,16.52222222,Risk Good,-110,3,1,-0.4230769230769231,3
34,16.52222222,Risk Good,-110,4,1,-0.4230769230769231,3
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,2
34,16.52222222,Risk Good,-190,1,1,-0.7307692307692307,3
34,16.52222222,Risk Good,-90,4,1,-0.34615384615384615,1
34,16.52222222,Risk Good,-190,1,1,-0.7307692307692307,2
34,16.52222222,Risk Good,50,3,1,0.19230769230769232,3
34,16.52222222,Risk Good,50,3,1,0.19230769230769232,1
34,16.52222222,Risk Good,-90,3,1,-0.34615384615384615,1
34,16.52222222,Risk Good,60,3,1,0.23076923076923078,4
34,16.52222222,Risk Good,-100,3,1,-0.38461538461538464,3
34,16.52222222,Risk Good,-90,3,1,-0.34615384615384615,4
34,16.52222222,Risk Good,-190,2,1,-0.7307692307692307,3
34,16.52222222,Risk Good,-110,4,1,-0.4230769230769231,2
34,16.52222222,Risk Good,-200,1,1,-0.7692307692307693,4
34,16.52222222,Risk Good,-110,3,1,-0.4230769230769231,1
34,16.52222222,Risk Good,-110,3,1,-0.4230769230769231,1
34,16.52222222,Risk Good,-100,3,1,-0.38461538461538464,1
34,16.52222222,Risk Good,240,2,1,0.9230769230769231,2
34,16.52222222,Risk Good,260,2,1,1,2
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,4
34,16.52222222,Risk Good,250,2,1,0.9615384615384616,3
34,16.52222222,Risk Good,260,2,1,1,2
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,4
34,16.52222222,Risk Good,250,2,1,0.9615384615384616,3
34,16.52222222,Risk Good,-190,2,1,-0.7307692307692307,2
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,2
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,3
34,16.52222222,Risk Good,-90,3,1,-0.34615384615384615,4
34,16.52222222,Risk Good,40,4,1,0.15384615384615385,1
34,16.52222222,Risk Good,60,4,1,0.23076923076923078,4
34,16.52222222,Risk Good,40,4,1,0.15384615384615385,4
34,16.52222222,Risk Good,-90,4,1,-0.34615384615384615,4
34,16.52222222,Risk Good,-110,4,1,-0.4230769230769231,1
34,16.52222222,Risk Good,-90,3,1,-0.34615384615384615,2
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,1
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,3
34,16.52222222,Risk Good,60,3,1,0.23076923076923078,2
34,16.52222222,Risk Good,-100,3,1,-0.38461538461538464,1
34,16.52222222,Risk Good,-110,3,1,-0.4230769230769231,2
34,16.52222222,Risk Good,-90,4,1,-0.34615384615384615,1
34,16.52222222,Risk Good,-210,1,1,-0.8076923076923077,1
34,16.52222222,Risk Good,260,2,1,1,3
34,16.52222222,Risk Good,-190,2,1,-0.7307692307692307,4
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,1
34,16.52222222,Risk Good,260,2,1,1,3
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,1
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,1
34,16.52222222,Risk Good,40,4,1,0.15384615384615385,2
34,16.52222222,Risk Good,-110,4,1,-0.4230769230769231,3
34,16.52222222,Risk Good,-100,4,1,-0.38461538461538464,4
34,16.52222222,Risk Good,250,1,1,0.9615384615384616,4
34,16.52222222,Risk Good,-190,1,1,-0.7307692307692307,2
34,16.52222222,Risk Good,240,1,1,0.9230769230769231,2
34,16.52222222,Risk Good,-200,1,1,-0.7692307692307693,2
34,16.52222222,Risk Good,-190,2,1,-0.7307692307692307,3
34,16.52222222,Risk Good,40,3,1,0.15384615384615385,3
34,16.52222222,Risk Good,-110,3,1,-0.4230769230769231,2
34,16.52222222,Risk Good,50,4,1,0.19230769230769232,3
34,16.52222222,Risk Good,-90,3,1,-0.34615384615384615,2
34,16.52222222,Risk Good,40,4,1,0.15384615384615385,1
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,1
34,16.52222222,Risk Good,-210,1,1,-0.8076923076923077,2
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,1
34,16.52222222,Risk Good,-90,4,1,-0.34615384615384615,4
34,16.52222222,Risk Good,240,2,1,0.9230769230769231,3
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,3
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,2
34,16.52222222,Risk Good,-200,1,1,-0.7692307692307693,3
34,16.52222222,Risk Good,50,3,1,0.19230769230769232,3
34,16.52222222,Risk Good,-110,3,1,-0.4230769230769231,2
34,16.52222222,Risk Good,260,2,1,1,1
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,2
34,16.52222222,Risk Good,-100,3,1,-0.38461538461538464,3
34,16.52222222,Risk Good,-110,4,1,-0.4230769230769231,2
34,16.52222222,Risk Good,-110,4,1,-0.4230769230769231,3
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,4
34,16.52222222,Risk Good,-110,3,1,-0.4230769230769231,3
34,16.52222222,Risk Good,-90,3,1,-0.34615384615384615,2
34,16.52222222,Risk Good,260,2,1,1,2
34,16.52222222,Risk Good,-190,2,1,-0.7307692307692307,1
34,16.52222222,Risk Good,250,2,1,0.9615384615384616,3
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,2
34,16.52222222,Risk Good,-200,2,1,-0.7692307692307693,3
34,16.52222222,Risk Good,260,2,1,1,1
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,1
34,16.52222222,Risk Good,250,2,1,0.9615384615384616,4
34,16.52222222,Risk Good,50,3,1,0.19230769230769232,3
34,16.52222222,Risk Good,260,2,1,1,1
34,16.52222222,Risk Good,60,3,1,0.23076923076923078,3
34,16.52222222,Risk Good,-210,2,1,-0.8076923076923077,2
34,16.52222222,Risk Good,50,3,1,0.19230769230769232,2
35,17.21111111,Risk Bad,-70,4,2,-0.2692307692307692,1
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,1
35,17.21111111,Risk Bad,200,2,2,0.7692307692307693,4
35,17.21111111,Risk Bad,-240,2,2,-0.9230769230769231,3
35,17.21111111,Risk Bad,-230,1,2,-0.8846153846153846,2
35,17.21111111,Risk Bad,100,4,2,0.38461538461538464,1
35,17.21111111,Risk Bad,110,3,2,0.4230769230769231,3
35,17.21111111,Risk Bad,100,3,2,0.38461538461538464,2
35,17.21111111,Risk Bad,-50,4,2,-0.19230769230769232,4
35,17.21111111,Risk Bad,110,4,2,0.4230769230769231,2
35,17.21111111,Risk Bad,180,2,2,0.6923076923076923,4
35,17.21111111,Risk Bad,-50,3,2,-0.19230769230769232,2
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,1
35,17.21111111,Risk Bad,-50,4,2,-0.19230769230769232,3
35,17.21111111,Risk Bad,-230,2,2,-0.8846153846153846,1
35,17.21111111,Risk Bad,-60,4,2,-0.23076923076923078,1
35,17.21111111,Risk Bad,110,3,2,0.4230769230769231,1
35,17.21111111,Risk Bad,-230,1,2,-0.8846153846153846,2
35,17.21111111,Risk Bad,-250,2,2,-0.9615384615384616,4
35,17.21111111,Risk Bad,180,2,2,0.6923076923076923,4
35,17.21111111,Risk Bad,-60,4,2,-0.23076923076923078,1
35,17.21111111,Risk Bad,180,2,2,0.6923076923076923,3
35,17.21111111,Risk Bad,-250,2,2,-0.9615384615384616,1
35,17.21111111,Risk Bad,100,4,2,0.38461538461538464,1
35,17.21111111,Risk Bad,-230,1,2,-0.8846153846153846,3
35,17.21111111,Risk Bad,-250,1,2,-0.9615384615384616,2
35,17.21111111,Risk Bad,-240,1,2,-0.9230769230769231,3
35,17.21111111,Risk Bad,-50,3,2,-0.19230769230769232,1
35,17.21111111,Risk Bad,110,3,2,0.4230769230769231,1
35,17.21111111,Risk Bad,120,3,2,0.46153846153846156,1
35,17.21111111,Risk Bad,120,3,2,0.46153846153846156,4
35,17.21111111,Risk Bad,-50,3,2,-0.19230769230769232,3
35,17.21111111,Risk Bad,-250,2,2,-0.9615384615384616,1
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,4
35,17.21111111,Risk Bad,180,2,2,0.6923076923076923,1
35,17.21111111,Risk Bad,110,4,2,0.4230769230769231,3
35,17.21111111,Risk Bad,-50,4,2,-0.19230769230769232,4
35,17.21111111,Risk Bad,200,2,2,0.7692307692307693,1
35,17.21111111,Risk Bad,-60,4,2,-0.23076923076923078,4
35,17.21111111,Risk Bad,180,2,2,0.6923076923076923,4
35,17.21111111,Risk Bad,180,1,2,0.6923076923076923,4
35,17.21111111,Risk Bad,200,2,2,0.7692307692307693,3
35,17.21111111,Risk Bad,-240,1,2,-0.9230769230769231,1
35,17.21111111,Risk Bad,-240,2,2,-0.9230769230769231,1
35,17.21111111,Risk Bad,-230,2,2,-0.8846153846153846,4
35,17.21111111,Risk Bad,-240,2,2,-0.9230769230769231,3
35,17.21111111,Risk Bad,-230,2,2,-0.8846153846153846,3
35,17.21111111,Risk Bad,110,4,2,0.4230769230769231,3
35,17.21111111,Risk Bad,-250,2,2,-0.9615384615384616,4
35,17.21111111,Risk Bad,110,4,2,0.4230769230769231,2
35,17.21111111,Risk Bad,120,3,2,0.46153846153846156,1
35,17.21111111,Risk Bad,-60,4,2,-0.23076923076923078,4
35,17.21111111,Risk Bad,-240,1,2,-0.9230769230769231,2
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,2
35,17.21111111,Risk Bad,-230,2,2,-0.8846153846153846,1
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,4
35,17.21111111,Risk Bad,-50,4,2,-0.19230769230769232,4
35,17.21111111,Risk Bad,110,3,2,0.4230769230769231,2
35,17.21111111,Risk Bad,-60,3,2,-0.23076923076923078,2
35,17.21111111,Risk Bad,-60,3,2,-0.23076923076923078,1
35,17.21111111,Risk Bad,-230,1,2,-0.8846153846153846,2
35,17.21111111,Risk Bad,-250,2,2,-0.9615384615384616,4
35,17.21111111,Risk Bad,-70,4,2,-0.2692307692307692,3
35,17.21111111,Risk Bad,200,2,2,0.7692307692307693,1
35,17.21111111,Risk Bad,200,2,2,0.7692307692307693,3
35,17.21111111,Risk Bad,-250,2,2,-0.9615384615384616,4
35,17.21111111,Risk Bad,-70,4,2,-0.2692307692307692,3
35,17.21111111,Risk Bad,-230,1,2,-0.8846153846153846,1
35,17.21111111,Risk Bad,-250,1,2,-0.9615384615384616,2
35,17.21111111,Risk Bad,-230,2,2,-0.8846153846153846,3
35,17.21111111,Risk Bad,-70,4,2,-0.2692307692307692,4
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,2
35,17.21111111,Risk Bad,180,1,2,0.6923076923076923,3
35,17.21111111,Risk Bad,-70,4,2,-0.2692307692307692,2
35,17.21111111,Risk Bad,180,1,2,0.6923076923076923,4
35,17.21111111,Risk Bad,-230,1,2,-0.8846153846153846,1
35,17.21111111,Risk Bad,-50,3,2,-0.19230769230769232,1
35,17.21111111,Risk Bad,120,3,2,0.46153846153846156,1
35,17.21111111,Risk Bad,120,3,2,0.46153846153846156,1
35,17.21111111,Risk Bad,100,4,2,0.38461538461538464,3
35,17.21111111,Risk Bad,120,3,2,0.46153846153846156,3
35,17.21111111,Risk Bad,-50,3,2,-0.19230769230769232,3
35,17.21111111,Risk Bad,-250,1,2,-0.9615384615384616,2
35,17.21111111,Risk Bad,-230,2,2,-0.8846153846153846,1
35,17.21111111,Risk Bad,-50,4,2,-0.19230769230769232,2
35,17.21111111,Risk Bad,-50,4,2,-0.19230769230769232,4
35,17.21111111,Risk Bad,180,1,2,0.6923076923076923,2
35,17.21111111,Risk Bad,-50,3,2,-0.19230769230769232,3
35,17.21111111,Risk Bad,-230,1,2,-0.8846153846153846,4
35,17.21111111,Risk Bad,180,2,2,0.6923076923076923,4
35,17.21111111,Risk Bad,120,4,2,0.46153846153846156,1
35,17.21111111,Risk Bad,-250,2,2,-0.9615384615384616,3
35,17.21111111,Risk Bad,-70,4,2,-0.2692307692307692,3
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,4
35,17.21111111,Risk Bad,110,4,2,0.4230769230769231,3
35,17.21111111,Risk Bad,-250,1,2,-0.9615384615384616,3
35,17.21111111,Risk Bad,-60,3,2,-0.23076923076923078,1
35,17.21111111,Risk Bad,-60,3,2,-0.23076923076923078,1
35,17.21111111,Risk Bad,100,4,2,0.38461538461538464,1
35,17.21111111,Risk Bad,190,2,2,0.7307692307692307,1
35,17.21111111,Risk Good,60,4,1,0.23076923076923078,4
35,17.21111111,Risk Good,-100,3,1,-0.38461538461538464,1
35,17.21111111,Risk Good,-90,4,1,-0.34615384615384615,2
35,17.21111111,Risk Good,260,2,1,1,1
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,3
35,17.21111111,Risk Good,-100,3,1,-0.38461538461538464,3
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,3
35,17.21111111,Risk Good,-100,4,1,-0.38461538461538464,2
35,17.21111111,Risk Good,240,1,1,0.9230769230769231,2
35,17.21111111,Risk Good,-190,1,1,-0.7307692307692307,4
35,17.21111111,Risk Good,240,2,1,0.9230769230769231,3
35,17.21111111,Risk Good,240,2,1,0.9230769230769231,1
35,17.21111111,Risk Good,260,2,1,1,3
35,17.21111111,Risk Good,240,2,1,0.9230769230769231,1
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,1
35,17.21111111,Risk Good,40,4,1,0.15384615384615385,1
35,17.21111111,Risk Good,-190,1,1,-0.7307692307692307,4
35,17.21111111,Risk Good,260,2,1,1,1
35,17.21111111,Risk Good,240,2,1,0.9230769230769231,4
35,17.21111111,Risk Good,260,2,1,1,1
35,17.21111111,Risk Good,240,2,1,0.9230769230769231,4
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,2
35,17.21111111,Risk Good,260,2,1,1,4
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,2
35,17.21111111,Risk Good,260,2,1,1,4
35,17.21111111,Risk Good,-90,3,1,-0.34615384615384615,1
35,17.21111111,Risk Good,-190,1,1,-0.7307692307692307,1
35,17.21111111,Risk Good,-110,4,1,-0.4230769230769231,3
35,17.21111111,Risk Good,-190,1,1,-0.7307692307692307,3
35,17.21111111,Risk Good,60,3,1,0.23076923076923078,4
35,17.21111111,Risk Good,260,2,1,1,3
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,3
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,2
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,1
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,2
35,17.21111111,Risk Good,260,2,1,1,3
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,1
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,1
35,17.21111111,Risk Good,260,2,1,1,3
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,3
35,17.21111111,Risk Good,-100,4,1,-0.38461538461538464,1
35,17.21111111,Risk Good,260,2,1,1,4
35,17.21111111,Risk Good,40,3,1,0.15384615384615385,3
35,17.21111111,Risk Good,-210,1,1,-0.8076923076923077,3
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,3
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,3
35,17.21111111,Risk Good,-110,3,1,-0.4230769230769231,1
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,2
35,17.21111111,Risk Good,-90,4,1,-0.34615384615384615,1
35,17.21111111,Risk Good,40,4,1,0.15384615384615385,2
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,3
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,2
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,3
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,4
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,2
35,17.21111111,Risk Good,260,2,1,1,3
35,17.21111111,Risk Good,40,3,1,0.15384615384615385,1
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,3
35,17.21111111,Risk Good,50,4,1,0.19230769230769232,2
35,17.21111111,Risk Good,250,1,1,0.9615384615384616,3
35,17.21111111,Risk Good,-210,1,1,-0.8076923076923077,1
35,17.21111111,Risk Good,260,2,1,1,2
35,17.21111111,Risk Good,50,3,1,0.19230769230769232,4
35,17.21111111,Risk Good,260,2,1,1,1
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,3
35,17.21111111,Risk Good,40,3,1,0.15384615384615385,1
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,3
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,1
35,17.21111111,Risk Good,-100,3,1,-0.38461538461538464,2
35,17.21111111,Risk Good,50,4,1,0.19230769230769232,1
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,2
35,17.21111111,Risk Good,60,4,1,0.23076923076923078,2
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,2
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,1
35,17.21111111,Risk Good,40,4,1,0.15384615384615385,4
35,17.21111111,Risk Good,260,2,1,1,2
35,17.21111111,Risk Good,260,2,1,1,4
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,1
35,17.21111111,Risk Good,-100,4,1,-0.38461538461538464,2
35,17.21111111,Risk Good,260,2,1,1,4
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,2
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,3
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,3
35,17.21111111,Risk Good,-110,4,1,-0.4230769230769231,4
35,17.21111111,Risk Good,60,3,1,0.23076923076923078,4
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,1
35,17.21111111,Risk Good,-90,3,1,-0.34615384615384615,4
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,1
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,2
35,17.21111111,Risk Good,-200,2,1,-0.7692307692307693,1
35,17.21111111,Risk Good,240,2,1,0.9230769230769231,4
35,17.21111111,Risk Good,-210,2,1,-0.8076923076923077,3
35,17.21111111,Risk Good,260,2,1,1,2
35,17.21111111,Risk Good,260,1,1,1,2
35,17.21111111,Risk Good,60,4,1,0.23076923076923078,1
35,17.21111111,Risk Good,260,2,1,1,3
35,17.21111111,Risk Good,-190,2,1,-0.7307692307692307,3
35,17.21111111,Risk Good,-190,1,1,-0.7307692307692307,2
35,17.21111111,Risk Good,240,2,1,0.9230769230769231,1
35,17.21111111,Risk Good,250,2,1,0.9615384615384616,2
36,9.975,Risk Good,-110,3,1,-0.4230769230769231,1
36,9.975,Risk Good,-100,3,1,-0.38461538461538464,3
36,9.975,Risk Good,-100,4,1,-0.38461538461538464,2
36,9.975,Risk Good,260,1,1,1,4
36,9.975,Risk Good,-190,2,1,-0.7307692307692307,3
36,9.975,Risk Good,-100,4,1,-0.38461538461538464,2
